Retailer,Retailer ID,Invoice Date,Region,State,City,Product,Price per Unit,Units Sold,Total Sales,Operating Profit,Operating Margin,Sales Method
West Gear,1128299,12-16-2021,South,Louisiana,New Orleans,Men's Street Footwear,70.00,800.00,560000.00,224000.00,0.40,Online
West Gear,1128299,12-16-2021,South,Louisiana,New Orleans,Men's Athletic Footwear,80.00,800.00,640000.00,256000.00,0.40,Online
Foot Locker,1128299,12-16-2021,South,Louisiana,New Orleans,Women's Street Footwear,75.00,600.00,450000.00,180000.00,0.40,Online
Foot Locker,1128299,12-16-2021,South,Louisiana,New Orleans,Women's Athletic Footwear,75.00,600.00,450000.00,180000.00,0.40,Online
Foot Locker,1128299,12-16-2021,South,Louisiana,New Orleans,Men's Apparel,85.00,525.00,446250.00,200813.00,0.45,Online
Foot Locker,1128299,12-16-2021,South,Louisiana,New Orleans,Women's Apparel,90.00,625.00,562500.00,196875.00,0.35,Online
Foot Locker,1197831,5-1-2021,South,Louisiana,New Orleans,Men's Street Footwear,20.00,675.00,135000.00,40500.00,0.30,Online
Foot Locker,1197831,5-1-2021,South,Louisiana,New Orleans,Men's Athletic Footwear,30.00,675.00,202500.00,60750.00,0.30,Online
Foot Locker,1197831,5-1-2021,South,Louisiana,New Orleans,Women's Street Footwear,30.00,475.00,142500.00,42750.00,0.30,Online
Foot Locker,1197831,5-1-2021,South,Louisiana,New Orleans,Women's Athletic Footwear,35.00,475.00,166250.00,66500.00,0.40,Online
Foot Locker,1197831,5-1-2021,South,Louisiana,New Orleans,Men's Apparel,40.00,325.00,130000.00,32500.00,0.25,Online
West Gear,1197831,5-1-2021,South,Louisiana,New Orleans,Women's Apparel,35.00,475.00,166250.00,74813.00,0.45,Online
Foot Locker,1197831,4-2-2021,South,Louisiana,New Orleans,Men's Street Footwear,25.00,625.00,156250.00,46875.00,0.30,Online
Foot Locker,1197831,4-2-2021,South,Louisiana,New Orleans,Men's Athletic Footwear,35.00,600.00,210000.00,63000.00,0.30,Online
Foot Locker,1197831,4-2-2021,South,Louisiana,New Orleans,Women's Street Footwear,35.00,425.00,148750.00,44625.00,0.30,Online
Foot Locker,1197831,4-2-2021,West,Idaho,Boise,Women's Athletic Footwear,35.00,375.00,131250.00,52500.00,0.40,Online
Foot Locker,1197831,4-2-2021,West,Idaho,Boise,Men's Apparel,40.00,250.00,100000.00,25000.00,0.25,Online
Foot Locker,1197831,4-2-2021,West,Idaho,Boise,Women's Apparel,35.00,450.00,157500.00,70875.00,0.45,Online
Foot Locker,1197831,6-3-2021,West,Idaho,Boise,Men's Street Footwear,30.00,625.00,187500.00,65625.00,0.35,Online
Foot Locker,1197831,6-3-2021,West,Idaho,Boise,Men's Athletic Footwear,40.00,625.00,250000.00,87500.00,0.35,Online
Foot Locker,1197831,6-3-2021,West,Idaho,Boise,Women's Street Footwear,30.00,450.00,135000.00,47250.00,0.35,Online
Foot Locker,1197831,6-3-2021,West,Idaho,Boise,Women's Athletic Footwear,35.00,350.00,122500.00,55125.00,0.45,Online
West Gear,1197831,6-3-2021,West,Idaho,Boise,Men's Apparel,40.00,250.00,100000.00,30000.00,0.30,Online
West Gear,1197831,6-3-2021,West,Idaho,Boise,Women's Apparel,35.00,400.00,140000.00,70000.00,0.50,Online
West Gear,1197831,5-4-2021,West,Idaho,Boise,Men's Street Footwear,20.00,650.00,130000.00,45500.00,0.35,Online
West Gear,1197831,5-4-2021,West,Idaho,Boise,Men's Athletic Footwear,30.00,650.00,195000.00,68250.00,0.35,Online
West Gear,1197831,5-4-2021,West,Idaho,Boise,Women's Street Footwear,25.00,475.00,118750.00,41563.00,0.35,Online
West Gear,1197831,5-4-2021,West,Idaho,Boise,Women's Athletic Footwear,30.00,375.00,112500.00,50625.00,0.45,Online
West Gear,1197831,5-4-2021,West,Idaho,Boise,Men's Apparel,35.00,275.00,96250.00,28875.00,0.30,Online
West Gear,1197831,5-4-2021,West,Idaho,Boise,Women's Apparel,30.00,550.00,165000.00,82500.00,0.50,Online
West Gear,1197831,5-5-2021,West,Idaho,Boise,Men's Street Footwear,20.00,700.00,140000.00,49000.00,0.35,Online
West Gear,1197831,5-5-2021,West,Idaho,Boise,Men's Athletic Footwear,30.00,725.00,217500.00,76125.00,0.35,Online
West Gear,1197831,5-5-2021,West,Idaho,Boise,Women's Street Footwear,25.00,575.00,143750.00,50313.00,0.35,Online
West Gear,1197831,5-5-2021,West,Idaho,Boise,Women's Athletic Footwear,35.00,500.00,175000.00,78750.00,0.45,Online
West Gear,1197831,5-5-2021,West,Idaho,Boise,Men's Apparel,50.00,400.00,200000.00,60000.00,0.30,Online
West Gear,1197831,5-5-2021,West,Idaho,Boise,Women's Apparel,45.00,750.00,337500.00,168750.00,0.50,Online
West Gear,1197831,4-6-2021,West,Idaho,Boise,Men's Street Footwear,45.00,750.00,337500.00,118125.00,0.35,Online
West Gear,1197831,4-6-2021,West,Idaho,Boise,Men's Athletic Footwear,50.00,750.00,375000.00,131250.00,0.35,Online
West Gear,1197831,4-6-2021,West,Idaho,Boise,Women's Street Footwear,50.00,600.00,300000.00,105000.00,0.35,Online
West Gear,1197831,4-6-2021,West,Idaho,Boise,Women's Athletic Footwear,50.00,550.00,275000.00,123750.00,0.45,Online
West Gear,1197831,4-6-2021,West,Idaho,Boise,Men's Apparel,55.00,450.00,247500.00,74250.00,0.30,Online
West Gear,1197831,4-6-2021,West,Idaho,Boise,Women's Apparel,60.00,825.00,495000.00,247500.00,0.50,Online
West Gear,1197831,6-7-2021,West,Idaho,Boise,Men's Street Footwear,50.00,775.00,387500.00,155000.00,0.40,Online
West Gear,1197831,6-7-2021,West,Idaho,Boise,Men's Athletic Footwear,55.00,775.00,426250.00,170500.00,0.40,Online
West Gear,1197831,6-7-2021,West,Idaho,Boise,Women's Street Footwear,50.00,925.00,462500.00,185000.00,0.40,Online
West Gear,1197831,6-7-2021,West,Idaho,Boise,Women's Athletic Footwear,50.00,525.00,262500.00,131250.00,0.50,Online
West Gear,1197831,6-7-2021,West,Idaho,Boise,Men's Apparel,55.00,525.00,288750.00,101063.00,0.35,Online
Foot Locker,1197831,6-7-2021,West,Idaho,Boise,Women's Apparel,65.00,800.00,520000.00,286000.00,0.55,Online
Foot Locker,1197831,8-8-2021,West,Idaho,Boise,Men's Street Footwear,50.00,750.00,375000.00,150000.00,0.40,Online
Foot Locker,1197831,8-8-2021,West,Idaho,Boise,Men's Athletic Footwear,55.00,750.00,412500.00,165000.00,0.40,Online
Foot Locker,1197831,8-8-2021,West,Idaho,Boise,Women's Street Footwear,50.00,925.00,462500.00,185000.00,0.40,Online
Foot Locker,1197831,8-8-2021,West,Idaho,Boise,Women's Athletic Footwear,50.00,475.00,237500.00,118750.00,0.50,Online
Sports Direct,1197831,8-8-2021,West,Idaho,Boise,Men's Apparel,55.00,475.00,261250.00,91438.00,0.35,Online
Sports Direct,1197831,8-8-2021,West,Idaho,Boise,Women's Apparel,60.00,725.00,435000.00,239250.00,0.55,Online
Sports Direct,1197831,5-9-2021,West,Idaho,Boise,Men's Street Footwear,55.00,675.00,371250.00,148500.00,0.40,Online
Sports Direct,1197831,5-9-2021,West,Idaho,Boise,Men's Athletic Footwear,55.00,625.00,343750.00,137500.00,0.40,Online
Sports Direct,1197831,5-9-2021,West,Idaho,Boise,Women's Street Footwear,60.00,675.00,405000.00,162000.00,0.40,Online
Sports Direct,1197831,5-9-2021,West,Idaho,Boise,Women's Athletic Footwear,60.00,400.00,240000.00,120000.00,0.50,Online
Sports Direct,1197831,5-9-2021,West,Idaho,Boise,Men's Apparel,55.00,400.00,220000.00,77000.00,0.35,Online
Sports Direct,1197831,5-9-2021,West,Idaho,Boise,Women's Apparel,50.00,625.00,312500.00,171875.00,0.55,Online
Sports Direct,1197831,4-10-2021,West,Idaho,Boise,Men's Street Footwear,40.00,575.00,230000.00,92000.00,0.40,Online
Sports Direct,1197831,4-10-2021,West,Idaho,Boise,Men's Athletic Footwear,40.00,575.00,230000.00,92000.00,0.40,Online
Sports Direct,1197831,4-10-2021,West,Idaho,Boise,Women's Street Footwear,45.00,525.00,236250.00,94500.00,0.40,Online
Sports Direct,1197831,4-10-2021,West,Idaho,Boise,Women's Athletic Footwear,45.00,375.00,168750.00,84375.00,0.50,Online
Sports Direct,1197831,4-10-2021,West,Idaho,Boise,Men's Apparel,35.00,350.00,122500.00,42875.00,0.35,Online
Sports Direct,1197831,4-10-2021,West,Idaho,Boise,Women's Apparel,45.00,525.00,236250.00,129938.00,0.55,Online
Sports Direct,1197831,5-11-2021,West,Idaho,Boise,Men's Street Footwear,35.00,675.00,236250.00,94500.00,0.40,Online
Sports Direct,1197831,5-11-2021,West,Idaho,Boise,Men's Athletic Footwear,35.00,675.00,236250.00,94500.00,0.40,Online
Sports Direct,1197831,5-11-2021,West,Idaho,Boise,Women's Street Footwear,60.00,600.00,360000.00,144000.00,0.40,Online
Sports Direct,1197831,5-11-2021,West,Idaho,Boise,Women's Athletic Footwear,60.00,450.00,270000.00,135000.00,0.50,Online
Sports Direct,1197831,5-11-2021,West,Idaho,Boise,Men's Apparel,55.00,425.00,233750.00,81813.00,0.35,Online
Sports Direct,1197831,5-11-2021,West,Idaho,Boise,Women's Apparel,65.00,625.00,406250.00,223438.00,0.55,Online
Foot Locker,1197831,4-12-2021,West,Idaho,Boise,Men's Street Footwear,55.00,775.00,426250.00,170500.00,0.40,Online
Foot Locker,1197831,4-12-2021,West,Idaho,Boise,Men's Athletic Footwear,55.00,775.00,426250.00,170500.00,0.40,Online
Foot Locker,1197831,4-12-2021,West,Idaho,Boise,Women's Street Footwear,60.00,675.00,405000.00,162000.00,0.40,Online
Foot Locker,1197831,4-12-2021,West,Idaho,Boise,Women's Athletic Footwear,60.00,525.00,315000.00,157500.00,0.50,Online
Foot Locker,1197831,4-12-2021,West,Idaho,Boise,Men's Apparel,55.00,475.00,261250.00,91438.00,0.35,Online
Foot Locker,1197831,4-12-2021,West,Idaho,Boise,Women's Apparel,65.00,725.00,471250.00,259188.00,0.55,Online
Foot Locker,1128299,1-23-2021,West,Idaho,Boise,Men's Street Footwear,30.00,425.00,127500.00,44625.00,0.35,Online
Foot Locker,1128299,1-23-2021,West,Idaho,Boise,Men's Athletic Footwear,40.00,425.00,170000.00,68000.00,0.40,Online
Foot Locker,1128299,1-23-2021,West,Idaho,Boise,Women's Street Footwear,40.00,425.00,170000.00,59500.00,0.35,Online
Foot Locker,1128299,1-23-2021,West,Idaho,Boise,Women's Athletic Footwear,40.00,275.00,110000.00,38500.00,0.35,Online
Foot Locker,1128299,1-23-2021,West,Idaho,Boise,Men's Apparel,45.00,225.00,101250.00,30375.00,0.30,Online
Foot Locker,1128299,1-23-2021,West,Idaho,Boise,Women's Apparel,40.00,425.00,170000.00,42500.00,0.25,Online
Foot Locker,1128299,2-23-2021,West,Idaho,Boise,Men's Street Footwear,30.00,475.00,142500.00,49875.00,0.35,Online
Foot Locker,1128299,2-23-2021,West,Idaho,Boise,Men's Athletic Footwear,40.00,375.00,150000.00,60000.00,0.40,Online
Foot Locker,1128299,2-23-2021,West,Idaho,Boise,Women's Street Footwear,40.00,375.00,150000.00,52500.00,0.35,Online
Foot Locker,1128299,2-23-2021,West,Arizona,Phoenix,Women's Athletic Footwear,40.00,225.00,90000.00,31500.00,0.35,Online
Foot Locker,1128299,2-23-2021,West,Arizona,Phoenix,Men's Apparel,45.00,150.00,67500.00,20250.00,0.30,Online
Foot Locker,1128299,2-23-2021,West,Arizona,Phoenix,Women's Apparel,40.00,350.00,140000.00,35000.00,0.25,Online
Foot Locker,1128299,3-22-2021,West,Arizona,Phoenix,Men's Street Footwear,40.00,500.00,200000.00,70000.00,0.35,Online
Foot Locker,1128299,3-22-2021,West,Arizona,Phoenix,Men's Athletic Footwear,50.00,350.00,175000.00,70000.00,0.40,Online
Foot Locker,1128299,3-22-2021,West,Arizona,Phoenix,Women's Street Footwear,50.00,350.00,175000.00,61250.00,0.35,Online
Foot Locker,1128299,3-22-2021,West,Arizona,Phoenix,Women's Athletic Footwear,50.00,225.00,112500.00,39375.00,0.35,Online
Foot Locker,1128299,3-22-2021,West,Arizona,Phoenix,Men's Apparel,55.00,125.00,68750.00,20625.00,0.30,Online
Foot Locker,1128299,3-22-2021,West,Arizona,Phoenix,Women's Apparel,50.00,325.00,162500.00,40625.00,0.25,Online
Foot Locker,1128299,4-23-2021,West,Arizona,Phoenix,Men's Street Footwear,50.00,500.00,250000.00,87500.00,0.35,Online
Foot Locker,1128299,4-23-2021,West,Arizona,Phoenix,Men's Athletic Footwear,55.00,300.00,165000.00,66000.00,0.40,Online
Foot Locker,1128299,4-23-2021,West,Arizona,Phoenix,Women's Street Footwear,55.00,350.00,192500.00,67375.00,0.35,Online
Foot Locker,1128299,4-23-2021,West,Arizona,Phoenix,Women's Athletic Footwear,50.00,250.00,125000.00,43750.00,0.35,Online
Foot Locker,1128299,4-23-2021,West,Arizona,Phoenix,Men's Apparel,55.00,150.00,82500.00,24750.00,0.30,Online
Foot Locker,1128299,4-23-2021,West,Arizona,Phoenix,Women's Apparel,70.00,325.00,227500.00,56875.00,0.25,Online
Foot Locker,1128299,5-24-2021,West,Arizona,Phoenix,Men's Street Footwear,50.00,525.00,262500.00,91875.00,0.35,Online
Foot Locker,1128299,5-24-2021,West,Arizona,Phoenix,Men's Athletic Footwear,55.00,375.00,206250.00,82500.00,0.40,Online
Foot Locker,1128299,5-24-2021,West,Arizona,Phoenix,Women's Street Footwear,55.00,400.00,220000.00,77000.00,0.35,Online
Foot Locker,1128299,5-24-2021,West,Arizona,Phoenix,Women's Athletic Footwear,50.00,300.00,150000.00,52500.00,0.35,Online
Foot Locker,1128299,5-24-2021,West,Arizona,Phoenix,Men's Apparel,55.00,200.00,110000.00,33000.00,0.30,Online
Foot Locker,1128299,5-24-2021,West,Arizona,Phoenix,Women's Apparel,70.00,375.00,262500.00,65625.00,0.25,Online
Foot Locker,1128299,6-23-2021,West,Arizona,Phoenix,Men's Street Footwear,50.00,625.00,312500.00,109375.00,0.35,Online
Foot Locker,1128299,6-23-2021,West,Arizona,Phoenix,Men's Athletic Footwear,55.00,475.00,261250.00,104500.00,0.40,Online
Foot Locker,1128299,6-23-2021,West,Arizona,Phoenix,Women's Street Footwear,55.00,475.00,261250.00,91438.00,0.35,Online
Foot Locker,1128299,6-23-2021,West,Arizona,Phoenix,Women's Athletic Footwear,50.00,350.00,175000.00,61250.00,0.35,Online
Foot Locker,1128299,6-23-2021,West,Arizona,Phoenix,Men's Apparel,55.00,225.00,123750.00,37125.00,0.30,Online
Foot Locker,1128299,6-23-2021,West,Arizona,Phoenix,Women's Apparel,70.00,525.00,367500.00,91875.00,0.25,Online
Foot Locker,1128299,7-22-2021,West,Arizona,Phoenix,Men's Street Footwear,50.00,675.00,337500.00,118125.00,0.35,Online
Foot Locker,1128299,7-22-2021,West,Arizona,Phoenix,Men's Athletic Footwear,55.00,525.00,288750.00,115500.00,0.40,Online
Foot Locker,1128299,7-22-2021,West,Arizona,Phoenix,Women's Street Footwear,55.00,475.00,261250.00,91438.00,0.35,Online
Foot Locker,1128299,7-22-2021,West,Arizona,Phoenix,Women's Athletic Footwear,50.00,375.00,187500.00,65625.00,0.35,Online
Foot Locker,1128299,7-22-2021,West,Arizona,Phoenix,Men's Apparel,55.00,425.00,233750.00,70125.00,0.30,Online
Foot Locker,1128299,7-22-2021,West,Arizona,Phoenix,Women's Apparel,70.00,425.00,297500.00,74375.00,0.25,Online
Foot Locker,1128299,8-23-2021,West,Arizona,Phoenix,Men's Street Footwear,55.00,625.00,343750.00,120313.00,0.35,Online
Foot Locker,1128299,8-23-2021,West,Arizona,Phoenix,Men's Athletic Footwear,60.00,575.00,345000.00,138000.00,0.40,Online
Foot Locker,1128299,8-23-2021,West,Arizona,Phoenix,Women's Street Footwear,55.00,450.00,247500.00,86625.00,0.35,Online
Foot Locker,1128299,8-23-2021,West,Arizona,Phoenix,Women's Athletic Footwear,55.00,400.00,220000.00,77000.00,0.35,Online
Foot Locker,1128299,8-23-2021,West,Arizona,Phoenix,Men's Apparel,65.00,400.00,260000.00,78000.00,0.30,Online
Foot Locker,1128299,8-23-2021,West,Arizona,Phoenix,Women's Apparel,70.00,375.00,262500.00,65625.00,0.25,Online
Foot Locker,1128299,9-24-2021,West,Arizona,Phoenix,Men's Street Footwear,45.00,575.00,258750.00,90563.00,0.35,Online
Foot Locker,1128299,9-24-2021,West,Arizona,Phoenix,Men's Athletic Footwear,50.00,575.00,287500.00,115000.00,0.40,Online
Foot Locker,1128299,9-24-2021,West,Arizona,Phoenix,Women's Street Footwear,45.00,425.00,191250.00,66938.00,0.35,Online
Foot Locker,1128299,9-24-2021,West,Arizona,Phoenix,Women's Athletic Footwear,45.00,375.00,168750.00,59063.00,0.35,Online
Foot Locker,1128299,9-24-2021,West,Arizona,Phoenix,Men's Apparel,55.00,375.00,206250.00,61875.00,0.30,Online
Foot Locker,1128299,9-24-2021,West,Arizona,Phoenix,Women's Apparel,60.00,425.00,255000.00,63750.00,0.25,Online
Foot Locker,1128299,10-23-2021,West,Arizona,Phoenix,Men's Street Footwear,45.00,500.00,225000.00,78750.00,0.35,Online
Foot Locker,1128299,10-23-2021,West,Arizona,Phoenix,Men's Athletic Footwear,50.00,500.00,250000.00,100000.00,0.40,Online
Foot Locker,1128299,10-23-2021,West,Arizona,Phoenix,Women's Street Footwear,45.00,325.00,146250.00,51188.00,0.35,Online
Foot Locker,1128299,10-23-2021,West,Arizona,Phoenix,Women's Athletic Footwear,45.00,300.00,135000.00,47250.00,0.35,Online
Foot Locker,1128299,10-23-2021,West,Arizona,Phoenix,Men's Apparel,55.00,275.00,151250.00,45375.00,0.30,Online
Foot Locker,1128299,10-23-2021,West,Arizona,Phoenix,Women's Apparel,60.00,325.00,195000.00,48750.00,0.25,Online
Foot Locker,1128299,11-23-2021,West,Arizona,Phoenix,Men's Street Footwear,45.00,500.00,225000.00,78750.00,0.35,Online
Foot Locker,1128299,11-23-2021,West,Arizona,Phoenix,Men's Athletic Footwear,50.00,525.00,262500.00,105000.00,0.40,Online
Foot Locker,1128299,11-23-2021,West,Arizona,Phoenix,Women's Street Footwear,45.00,375.00,168750.00,59063.00,0.35,Online
Foot Locker,1128299,11-23-2021,West,Arizona,Phoenix,Women's Athletic Footwear,45.00,350.00,157500.00,55125.00,0.35,Online
Foot Locker,1128299,11-23-2021,West,Arizona,Phoenix,Men's Apparel,55.00,300.00,165000.00,49500.00,0.30,Online
Foot Locker,1128299,11-23-2021,West,Arizona,Phoenix,Women's Apparel,60.00,425.00,255000.00,63750.00,0.25,Online
Foot Locker,1128299,12-22-2021,West,Arizona,Phoenix,Men's Street Footwear,45.00,625.00,281250.00,98438.00,0.35,Online
Foot Locker,1128299,12-22-2021,West,Arizona,Phoenix,Men's Athletic Footwear,50.00,625.00,312500.00,125000.00,0.40,Online
Kohl's,1128299,12-22-2021,West,Arizona,Phoenix,Women's Street Footwear,45.00,425.00,191250.00,66938.00,0.35,Online
Kohl's,1128299,12-22-2021,West,Arizona,Phoenix,Women's Athletic Footwear,45.00,425.00,191250.00,66938.00,0.35,Online
Kohl's,1128299,12-22-2021,West,Arizona,Phoenix,Men's Apparel,55.00,350.00,192500.00,57750.00,0.30,Online
Kohl's,1128299,12-22-2021,West,Arizona,Phoenix,Women's Apparel,60.00,450.00,270000.00,67500.00,0.25,Online
Kohl's,1128299,1-26-2021,West,Arizona,Phoenix,Men's Street Footwear,35.00,475.00,166250.00,58188.00,0.35,Online
Kohl's,1128299,1-26-2021,West,Arizona,Phoenix,Men's Athletic Footwear,45.00,475.00,213750.00,85500.00,0.40,Online
Kohl's,1128299,1-26-2021,West,Arizona,Phoenix,Women's Street Footwear,45.00,475.00,213750.00,74813.00,0.35,Online
Kohl's,1128299,1-26-2021,West,Arizona,Phoenix,Women's Athletic Footwear,45.00,325.00,146250.00,51188.00,0.35,Online
Kohl's,1128299,1-26-2021,West,Arizona,Phoenix,Men's Apparel,50.00,275.00,137500.00,41250.00,0.30,Online
Kohl's,1128299,1-26-2021,West,Arizona,Phoenix,Women's Apparel,45.00,475.00,213750.00,53438.00,0.25,Online
Kohl's,1128299,2-26-2021,West,Arizona,Phoenix,Men's Street Footwear,35.00,525.00,183750.00,64313.00,0.35,Online
Kohl's,1128299,2-26-2021,West,Arizona,Phoenix,Men's Athletic Footwear,45.00,425.00,191250.00,76500.00,0.40,Online
Kohl's,1128299,2-26-2021,West,Arizona,Phoenix,Women's Street Footwear,45.00,425.00,191250.00,66938.00,0.35,Online
Kohl's,1128299,2-26-2021,West,New Mexico,Albuquerque,Women's Athletic Footwear,45.00,275.00,123750.00,43313.00,0.35,Online
Kohl's,1128299,2-26-2021,West,New Mexico,Albuquerque,Men's Apparel,50.00,200.00,100000.00,30000.00,0.30,Online
Kohl's,1128299,2-26-2021,West,New Mexico,Albuquerque,Women's Apparel,45.00,400.00,180000.00,45000.00,0.25,Online
Kohl's,1128299,3-25-2021,West,New Mexico,Albuquerque,Men's Street Footwear,45.00,550.00,247500.00,86625.00,0.35,Online
Kohl's,1128299,3-25-2021,West,New Mexico,Albuquerque,Men's Athletic Footwear,55.00,400.00,220000.00,88000.00,0.40,Online
Kohl's,1128299,3-25-2021,West,New Mexico,Albuquerque,Women's Street Footwear,55.00,400.00,220000.00,77000.00,0.35,Online
Kohl's,1128299,3-25-2021,West,New Mexico,Albuquerque,Women's Athletic Footwear,55.00,275.00,151250.00,52938.00,0.35,Online
